Mod:Item:MetaData, Localized Name
slashbladetic:slashblade.handle:0, 荧银 握柄
slashbladetic:slashblade.handle:0, 余烬石 握柄
slashbladetic:slashblade.handle:0, 阴森 握柄
slashbladetic:slashblade.handle:0, 恐惧 握柄
slashbladetic:slashblade.handle:0, 褐铁 握柄
slashbladetic:slashblade.handle:0, 月 握柄
slashbladetic:slashblade.handle:0, 焦铁 握柄
slashbladetic:slashblade.handle:0, 神秘 握柄
slashbladetic:slashblade.handle:0, 玫石 握柄
slashbladetic:slashblade.handle:0, 塞尔瑞石 握柄
slashbladetic:slashblade.handle:0, 骷髅 握柄
slashbladetic:slashblade.handle:0, 超金 握柄
slashbladetic:slashblade.handle:0, 袭击者 握柄
slashbladetic:slashblade.white, 利刀「白鞘」
slashbladetic:slashblade, 大太刀「」
conarm:helmet_core:0, 熔融木 头盔基底
conarm:helmet_core:0, 黑暗木 头盔基底
conarm:helmet_core:0, 血木 头盔基底
conarm:helmet_core:0, 幽魂木 头盔基底
conarm:helmet_core:0, 焦黑石英 头盔基底
conarm:helmet_core:0, 红石水晶 头盔基底
conarm:helmet_core:0, 青金石水晶 头盔基底
conarm:helmet_core:0, 钻石水晶 头盔基底
conarm:helmet_core:0, 煤晶 头盔基底
conarm:helmet_core:0, 绿宝石水晶 头盔基底
conarm:helmet_core:0, 铁晶 头盔基底
conarm:helmet_core:0, 阳光化合物 头盔基底
conarm:helmet_core:0, 陨石 头盔基底
conarm:helmet_core:0, 赛特斯石英 头盔基底
conarm:helmet_core:0, 福鲁伊克斯 头盔基底
conarm:helmet_core:0, 福鲁伊克斯钢 头盔基底
conarm:helmet_core:0, 海蓝宝石 头盔基底
conarm:helmet_core:0, 星辉 头盔基底
conarm:helmet_core:0, 水晶矩阵 头盔基底
conarm:helmet_core:0, 中子素 头盔基底
conarm:helmet_core:0, 无尽 头盔基底
conarm:helmet_core:0, 束缚 头盔基底
conarm:helmet_core:0, 感知 头盔基底
conarm:helmet_core:0, 活石 头盔基底
conarm:helmet_core:0, 活木 头盔基底
conarm:helmet_core:0, 梦之木 头盔基底
conarm:helmet_core:0, 魔力钢 头盔基底
conarm:helmet_core:0, 泰拉钢 头盔基底
conarm:helmet_core:0, 源质钢 头盔基底
conarm:helmet_core:0, 龙 头盔基底
conarm:helmet_core:0, 飞龙 头盔基底
conarm:helmet_core:0, 神龙 头盔基底
conarm:helmet_core:0, 混沌 头盔基底
conarm:helmet_core:0, 莱泽尔 头盔基底
conarm:helmet_core:0, 艾洛蒂 头盔基底
conarm:helmet_core:0, 凯罗尼 头盔基底
conarm:helmet_core:0, 普雷蒂 头盔基底
conarm:helmet_core:0, 艾恩尼 头盔基底
conarm:helmet_core:0, 以太 头盔基底
conarm:helmet_core:0, 蓝丝黛尔 头盔基底
conarm:helmet_core:0, 云母 头盔基底
conarm:helmet_core:0, 磷灰石 头盔基底
conarm:helmet_core:0, 蕴魔源质 头盔基底
conarm:helmet_core:0, 肉 头盔基底
conarm:helmet_core:0, 粉色史莱姆 头盔基底
conarm:helmet_core:0, 粉色金属 头盔基底
conarm:helmet_core:0, 橡胶 头盔基底
conarm:helmet_core:0, 高级合金 头盔基底
conarm:helmet_core:0, 能量金属 头盔基底
conarm:helmet_core:0, 碳纤维 头盔基底
conarm:helmet_core:0, 铱 头盔基底
conarm:helmet_core:0, UU金属 头盔基底
conarm:helmet_core:0, 锇 头盔基底
conarm:helmet_core:0, 强化黑曜石 头盔基底
conarm:helmet_core:0, 强化荧石 头盔基底
conarm:helmet_core:0, HDPE 头盔基底
conarm:helmet_core:0, 暗物质 头盔基底
conarm:helmet_core:0, 红物质 头盔基底
conarm:helmet_core:0, 红石琥珀金 头盔基底
conarm:helmet_core:0, 红石水晶 头盔基底
conarm:helmet_core:0, 极寒末影 头盔基底
conarm:helmet_core:0, 极寒水晶 头盔基底
conarm:helmet_core:0, 神秘 头盔基底
conarm:helmet_core:0, 虚空金属 头盔基底
conarm:helmet_core:0, 元金 头盔基底
conarm:helmet_core:0, 魔力布匹 头盔基底
conarm:helmet_core:0, 锡 头盔基底
conarm:helmet_core:0, 铝 头盔基底
conarm:helmet_core:0, 镍 头盔基底
conarm:helmet_core:0, 铂 头盔基底
conarm:helmet_core:0, 殷钢 头盔基底
conarm:helmet_core:0, 康铜 头盔基底
conarm:helmet_core:0, 信素 头盔基底
conarm:helmet_core:0, 流明 头盔基底
conarm:helmet_core:0, 末影 头盔基底
conarm:helmet_core:0, 娜迦鳞片 头盔基底
conarm:helmet_core:0, 钢叶 头盔基底
conarm:helmet_core:0, 炽铁 头盔基底
conarm:helmet_core:0, 骑士金属 头盔基底
conarm:helmet_core:0, 木 头盔基底
conarm:helmet_core:0, 圆石 头盔基底
conarm:helmet_core:0, 燧石 头盔基底
conarm:helmet_core:0, 仙人掌 头盔基底
conarm:helmet_core:0, 骨头 头盔基底
conarm:helmet_core:0, 黑曜石 头盔基底
conarm:helmet_core:0, 海晶石 头盔基底
conarm:helmet_core:0, 末地石 头盔基底
conarm:helmet_core:0, 纸 头盔基底
conarm:helmet_core:0, 海绵 头盔基底
conarm:helmet_core:0, 烈焰木 头盔基底
conarm:helmet_core:0, 铁 头盔基底
conarm:helmet_core:0, 生铁 头盔基底
conarm:helmet_core:0, 骑士史莱姆 头盔基底
conarm:helmet_core:0, 史莱姆 头盔基底
conarm:helmet_core:0, 史莱姆 头盔基底
conarm:helmet_core:0, 熔岩史莱姆 头盔基底
conarm:helmet_core:0, 地狱岩 头盔基底
conarm:helmet_core:0, 钴 头盔基底
conarm:helmet_core:0, 阿迪特 头盔基底
conarm:helmet_core:0, 玛玉灵 头盔基底
conarm:helmet_core:0, 铜 头盔基底
conarm:helmet_core:0, 青铜 头盔基底
conarm:helmet_core:0, 铅 头盔基底
conarm:helmet_core:0, 银 头盔基底
conarm:helmet_core:0, 琥珀金 头盔基底
conarm:helmet_core:0, 钢 头盔基底
conarm:helmet_core:0, 独特 头盔基底
conarm:helmet_core:0, Zracohlium 头盔基底
conarm:helmet_core:0, 独特 头盔基底
conarm:helmet_core:0, 聚变 头盔基底
conarm:helmet_core:0, 维拉西恩 头盔基底
conarm:helmet_core:0, 独特 头盔基底
conarm:helmet_core:0, 虚空晶体 头盔基底
conarm:helmet_core:0, 末影晶体 头盔基底
conarm:helmet_core:0, 辐照金属 头盔基底
conarm:helmet_core:0, 太阳钢 头盔基底
conarm:helmet_core:0, 镓 头盔基底
conarm:helmet_core:0, 末影合金 头盔基底
conarm:helmet_core:0, 过载水晶 头盔基底
conarm:helmet_core:0, 符文钢 头盔基底
conarm:helmet_core:0, 重力鎓 头盔基底
conarm:helmet_core:0, 三色合金 头盔基底
conarm:helmet_core:0, 独特 头盔基底
conarm:helmet_core:0, 独特 头盔基底
conarm:helmet_core:0, 血石 头盔基底
conarm:helmet_core:0, 回音石 头盔基底
conarm:helmet_core:0, 烁岩 头盔基底
conarm:helmet_core:0, 阿特尼亚 头盔基底
conarm:helmet_core:0, 硬胶 头盔基底
conarm:helmet_core:0, 永恒石 头盔基底
conarm:helmet_core:0, 暗影玻璃 头盔基底
conarm:helmet_core:0, 以太石 头盔基底
conarm:helmet_core:0, 独特 头盔基底
conarm:helmet_core:0, 雷电石 头盔基底
conarm:helmet_core:0, 神圣石 头盔基底
conarm:helmet_core:0, 独特 头盔基底
conarm:helmet_core:0, 独特 头盔基底
conarm:helmet_core:0, 枯萎钢 头盔基底
conarm:helmet_core:0, Sanguiseelium 头盔基底
conarm:helmet_core:0, 独特 头盔基底
conarm:helmet_core:0, 独特 头盔基底
conarm:helmet_core:0, 独特 头盔基底
conarm:helmet_core:0, Ioximite 头盔基底
conarm:helmet_core:0, 纳瓦特尔 头盔基底
conarm:helmet_core:0, 史莱姆木 头盔基底
conarm:helmet_core:0, 焦石 头盔基底
conarm:helmet_core:0, 铁树 头盔基底
conarm:helmet_core:0, 企鹅 头盔基底
conarm:helmet_core:0, 钢叶合金 头盔基底
conarm:helmet_core:0, 爵士 头盔基底
conarm:helmet_core:0, 烈焰 头盔基底
conarm:helmet_core:0, 荧银 头盔基底
conarm:helmet_core:0, 余烬石 头盔基底
conarm:helmet_core:0, 阴森 头盔基底
conarm:helmet_core:0, 恐惧 头盔基底
conarm:helmet_core:0, 褐铁 头盔基底
conarm:helmet_core:0, 月 头盔基底
conarm:helmet_core:0, 焦铁 头盔基底
conarm:helmet_core:0, 神秘 头盔基底
conarm:helmet_core:0, 玫石 头盔基底
conarm:helmet_core:0, 塞尔瑞石 头盔基底
conarm:helmet_core:0, 骷髅 头盔基底
conarm:helmet_core:0, 超金 头盔基底
conarm:helmet_core:0, 袭击者 头盔基底
conarm:armor_trim:0, 熔融木 护甲夹板
conarm:armor_trim:0, 黑暗木 护甲夹板
conarm:armor_trim:0, 血木 护甲夹板
conarm:armor_trim:0, 幽魂木 护甲夹板
conarm:armor_trim:0, 焦黑石英 护甲夹板
conarm:armor_trim:0, 红石水晶 护甲夹板
conarm:armor_trim:0, 青金石水晶 护甲夹板
conarm:armor_trim:0, 钻石水晶 护甲夹板
conarm:armor_trim:0, 煤晶 护甲夹板
conarm:armor_trim:0, 绿宝石水晶 护甲夹板
conarm:armor_trim:0, 铁晶 护甲夹板
conarm:armor_trim:0, 阳光化合物 护甲夹板
conarm:armor_trim:0, 陨石 护甲夹板
conarm:armor_trim:0, 赛特斯石英 护甲夹板
conarm:armor_trim:0, 福鲁伊克斯 护甲夹板
conarm:armor_trim:0, 福鲁伊克斯钢 护甲夹板
conarm:armor_trim:0, 海蓝宝石 护甲夹板
conarm:armor_trim:0, 星辉 护甲夹板
conarm:armor_trim:0, 水晶矩阵 护甲夹板
conarm:armor_trim:0, 中子素 护甲夹板
conarm:armor_trim:0, 无尽 护甲夹板
conarm:armor_trim:0, 束缚 护甲夹板
conarm:armor_trim:0, 感知 护甲夹板
conarm:armor_trim:0, 活石 护甲夹板
conarm:armor_trim:0, 活木 护甲夹板
conarm:armor_trim:0, 梦之木 护甲夹板
conarm:armor_trim:0, 魔力钢 护甲夹板
conarm:armor_trim:0, 泰拉钢 护甲夹板
conarm:armor_trim:0, 源质钢 护甲夹板
conarm:armor_trim:0, 龙 护甲夹板
conarm:armor_trim:0, 飞龙 护甲夹板
conarm:armor_trim:0, 神龙 护甲夹板
conarm:armor_trim:0, 混沌 护甲夹板
conarm:armor_trim:0, 莱泽尔 护甲夹板
conarm:armor_trim:0, 艾洛蒂 护甲夹板
conarm:armor_trim:0, 凯罗尼 护甲夹板
conarm:armor_trim:0, 普雷蒂 护甲夹板
conarm:armor_trim:0, 艾恩尼 护甲夹板
conarm:armor_trim:0, 以太 护甲夹板
conarm:armor_trim:0, 蓝丝黛尔 护甲夹板
conarm:armor_trim:0, 云母 护甲夹板
conarm:armor_trim:0, 磷灰石 护甲夹板
conarm:armor_trim:0, 蕴魔源质 护甲夹板
conarm:armor_trim:0, 肉 护甲夹板
conarm:armor_trim:0, 粉色史莱姆 护甲夹板
conarm:armor_trim:0, 粉色金属 护甲夹板
conarm:armor_trim:0, 橡胶 护甲夹板
conarm:armor_trim:0, 高级合金 护甲夹板
conarm:armor_trim:0, 能量金属 护甲夹板
conarm:armor_trim:0, 碳纤维 护甲夹板
conarm:armor_trim:0, 铱 护甲夹板
conarm:armor_trim:0, UU金属 护甲夹板
conarm:armor_trim:0, 锇 护甲夹板
conarm:armor_trim:0, 强化黑曜石 护甲夹板
conarm:armor_trim:0, 强化荧石 护甲夹板
conarm:armor_trim:0, HDPE 护甲夹板
conarm:armor_trim:0, 暗物质 护甲夹板
conarm:armor_trim:0, 红物质 护甲夹板
conarm:armor_trim:0, 红石琥珀金 护甲夹板
conarm:armor_trim:0, 红石水晶 护甲夹板
conarm:armor_trim:0, 极寒末影 护甲夹板
conarm:armor_trim:0, 极寒水晶 护甲夹板
conarm:armor_trim:0, 神秘 护甲夹板
conarm:armor_trim:0, 虚空金属 护甲夹板
conarm:armor_trim:0, 元金 护甲夹板
conarm:armor_trim:0, 魔力布匹 护甲夹板
conarm:armor_trim:0, 锡 护甲夹板
conarm:armor_trim:0, 铝 护甲夹板
conarm:armor_trim:0, 镍 护甲夹板
conarm:armor_trim:0, 铂 护甲夹板
conarm:armor_trim:0, 殷钢 护甲夹板
conarm:armor_trim:0, 康铜 护甲夹板
conarm:armor_trim:0, 信素 护甲夹板
conarm:armor_trim:0, 流明 护甲夹板
conarm:armor_trim:0, 末影 护甲夹板
conarm:armor_trim:0, 娜迦鳞片 护甲夹板
conarm:armor_trim:0, 钢叶 护甲夹板
conarm:armor_trim:0, 炽铁 护甲夹板
conarm:armor_trim:0, 骑士金属 护甲夹板
conarm:armor_trim:0, 木 护甲夹板
conarm:armor_trim:0, 圆石 护甲夹板
conarm:armor_trim:0, 燧石 护甲夹板
conarm:armor_trim:0, 仙人掌 护甲夹板
conarm:armor_trim:0, 骨头 护甲夹板
conarm:armor_trim:0, 黑曜石 护甲夹板
conarm:armor_trim:0, 海晶石 护甲夹板
conarm:armor_trim:0, 末地石 护甲夹板
conarm:armor_trim:0, 纸 护甲夹板
conarm:armor_trim:0, 海绵 护甲夹板
conarm:armor_trim:0, 烈焰木 护甲夹板
conarm:armor_trim:0, 铁 护甲夹板
conarm:armor_trim:0, 生铁 护甲夹板
conarm:armor_trim:0, 骑士史莱姆 护甲夹板
conarm:armor_trim:0, 史莱姆 护甲夹板
conarm:armor_trim:0, 史莱姆 护甲夹板
conarm:armor_trim:0, 熔岩史莱姆 护甲夹板
conarm:armor_trim:0, 地狱岩 护甲夹板
conarm:armor_trim:0, 钴 护甲夹板
conarm:armor_trim:0, 阿迪特 护甲夹板
conarm:armor_trim:0, 玛玉灵 护甲夹板
conarm:armor_trim:0, 铜 护甲夹板
conarm:armor_trim:0, 青铜 护甲夹板
conarm:armor_trim:0, 铅 护甲夹板
conarm:armor_trim:0, 银 护甲夹板
conarm:armor_trim:0, 琥珀金 护甲夹板
conarm:armor_trim:0, 钢 护甲夹板
conarm:armor_trim:0, 独特 护甲夹板
conarm:armor_trim:0, Zracohlium 护甲夹板
conarm:armor_trim:0, 独特 护甲夹板
conarm:armor_trim:0, 聚变 护甲夹板
conarm:armor_trim:0, 维拉西恩 护甲夹板
conarm:armor_trim:0, 独特 护甲夹板
conarm:armor_trim:0, 虚空晶体 护甲夹板
conarm:armor_trim:0, 末影晶体 护甲夹板
conarm:armor_trim:0, 辐照金属 护甲夹板
conarm:armor_trim:0, 太阳钢 护甲夹板
conarm:armor_trim:0, 镓 护甲夹板
conarm:armor_trim:0, 末影合金 护甲夹板
conarm:armor_trim:0, 过载水晶 护甲夹板
conarm:armor_trim:0, 符文钢 护甲夹板
conarm:armor_trim:0, 重力鎓 护甲夹板
conarm:armor_trim:0, 三色合金 护甲夹板
conarm:armor_trim:0, 独特 护甲夹板
conarm:armor_trim:0, 独特 护甲夹板
conarm:armor_trim:0, 血石 护甲夹板
conarm:armor_trim:0, 回音石 护甲夹板
conarm:armor_trim:0, 烁岩 护甲夹板
conarm:armor_trim:0, 阿特尼亚 护甲夹板
conarm:armor_trim:0, 硬胶 护甲夹板
conarm:armor_trim:0, 永恒石 护甲夹板
conarm:armor_trim:0, 暗影玻璃 护甲夹板
conarm:armor_trim:0, 以太石 护甲夹板
conarm:armor_trim:0, 独特 护甲夹板
conarm:armor_trim:0, 雷电石 护甲夹板
conarm:armor_trim:0, 神圣石 护甲夹板
conarm:armor_trim:0, 独特 护甲夹板
conarm:armor_trim:0, 独特 护甲夹板
conarm:armor_trim:0, 枯萎钢 护甲夹板
conarm:armor_trim:0, Sanguiseelium 护甲夹板
conarm:armor_trim:0, 独特 护甲夹板
conarm:armor_trim:0, 独特 护甲夹板
conarm:armor_trim:0, 独特 护甲夹板
conarm:armor_trim:0, Ioximite 护甲夹板
conarm:armor_trim:0, 纳瓦特尔 护甲夹板
conarm:armor_trim:0, 史莱姆木 护甲夹板
conarm:armor_trim:0, 焦石 护甲夹板
conarm:armor_trim:0, 铁树 护甲夹板
conarm:armor_trim:0, 企鹅 护甲夹板
conarm:armor_trim:0, 钢叶合金 护甲夹板
conarm:armor_trim:0, 爵士 护甲夹板
conarm:armor_trim:0, 烈焰 护甲夹板
conarm:armor_trim:0, 荧银 护甲夹板
conarm:armor_trim:0, 余烬石 护甲夹板
conarm:armor_trim:0, 阴森 护甲夹板
conarm:armor_trim:0, 恐惧 护甲夹板
conarm:armor_trim:0, 褐铁 护甲夹板
conarm:armor_trim:0, 月 护甲夹板
conarm:armor_trim:0, 焦铁 护甲夹板
conarm:armor_trim:0, 神秘 护甲夹板
conarm:armor_trim:0, 玫石 护甲夹板
conarm:armor_trim:0, 塞尔瑞石 护甲夹板
conarm:armor_trim:0, 骷髅 护甲夹板
conarm:armor_trim:0, 超金 护甲夹板
conarm:armor_trim:0, 袭击者 护甲夹板
conarm:armor_plate:0, 熔融木 护甲板
conarm:armor_plate:0, 黑暗木 护甲板
conarm:armor_plate:0, 血木 护甲板
conarm:armor_plate:0, 幽魂木 护甲板
conarm:armor_plate:0, 焦黑石英 护甲板
conarm:armor_plate:0, 红石水晶 护甲板
conarm:armor_plate:0, 青金石水晶 护甲板
conarm:armor_plate:0, 钻石水晶 护甲板
conarm:armor_plate:0, 煤晶 护甲板
conarm:armor_plate:0, 绿宝石水晶 护甲板
conarm:armor_plate:0, 铁晶 护甲板
conarm:armor_plate:0, 阳光化合物 护甲板
conarm:armor_plate:0, 陨石 护甲板
conarm:armor_plate:0, 赛特斯石英 护甲板
conarm:armor_plate:0, 福鲁伊克斯 护甲板
conarm:armor_plate:0, 福鲁伊克斯钢 护甲板
conarm:armor_plate:0, 海蓝宝石 护甲板
conarm:armor_plate:0, 星辉 护甲板
conarm:armor_plate:0, 水晶矩阵 护甲板
conarm:armor_plate:0, 中子素 护甲板
conarm:armor_plate:0, 无尽 护甲板
conarm:armor_plate:0, 束缚 护甲板
conarm:armor_plate:0, 感知 护甲板
conarm:armor_plate:0, 活石 护甲板
conarm:armor_plate:0, 活木 护甲板
conarm:armor_plate:0, 梦之木 护甲板
conarm:armor_plate:0, 魔力钢 护甲板
conarm:armor_plate:0, 泰拉钢 护甲板
conarm:armor_plate:0, 源质钢 护甲板
conarm:armor_plate:0, 龙 护甲板
conarm:armor_plate:0, 飞龙 护甲板
conarm:armor_plate:0, 神龙 护甲板
conarm:armor_plate:0, 混沌 护甲板
conarm:armor_plate:0, 莱泽尔 护甲板
conarm:armor_plate:0, 艾洛蒂 护甲板
conarm:armor_plate:0, 凯罗尼 护甲板
conarm:armor_plate:0, 普雷蒂 护甲板
conarm:armor_plate:0, 艾恩尼 护甲板
conarm:armor_plate:0, 以太 护甲板
conarm:armor_plate:0, 蓝丝黛尔 护甲板
conarm:armor_plate:0, 云母 护甲板
conarm:armor_plate:0, 磷灰石 护甲板
conarm:armor_plate:0, 蕴魔源质 护甲板
conarm:armor_plate:0, 肉 护甲板
conarm:armor_plate:0, 粉色史莱姆 护甲板
conarm:armor_plate:0, 粉色金属 护甲板
conarm:armor_plate:0, 橡胶 护甲板
conarm:armor_plate:0, 高级合金 护甲板
conarm:armor_plate:0, 能量金属 护甲板
conarm:armor_plate:0, 碳纤维 护甲板
conarm:armor_plate:0, 铱 护甲板
conarm:armor_plate:0, UU金属 护甲板
conarm:armor_plate:0, 锇 护甲板
conarm:armor_plate:0, 强化黑曜石 护甲板
conarm:armor_plate:0, 强化荧石 护甲板
conarm:armor_plate:0, HDPE 护甲板
conarm:armor_plate:0, 暗物质 护甲板
conarm:armor_plate:0, 红物质 护甲板
conarm:armor_plate:0, 红石琥珀金 护甲板
conarm:armor_plate:0, 红石水晶 护甲板
conarm:armor_plate:0, 极寒末影 护甲板
conarm:armor_plate:0, 极寒水晶 护甲板
conarm:armor_plate:0, 神秘 护甲板
conarm:armor_plate:0, 虚空金属 护甲板
conarm:armor_plate:0, 元金 护甲板
conarm:armor_plate:0, 魔力布匹 护甲板
conarm:armor_plate:0, 锡 护甲板
conarm:armor_plate:0, 铝 护甲板
conarm:armor_plate:0, 镍 护甲板
conarm:armor_plate:0, 铂 护甲板
conarm:armor_plate:0, 殷钢 护甲板
conarm:armor_plate:0, 康铜 护甲板
conarm:armor_plate:0, 信素 护甲板
conarm:armor_plate:0, 流明 护甲板
conarm:armor_plate:0, 末影 护甲板
conarm:armor_plate:0, 娜迦鳞片 护甲板
conarm:armor_plate:0, 钢叶 护甲板
conarm:armor_plate:0, 炽铁 护甲板
conarm:armor_plate:0, 骑士金属 护甲板
conarm:armor_plate:0, 木 护甲板
conarm:armor_plate:0, 圆石 护甲板
conarm:armor_plate:0, 燧石 护甲板
conarm:armor_plate:0, 仙人掌 护甲板
conarm:armor_plate:0, 骨头 护甲板
conarm:armor_plate:0, 黑曜石 护甲板
conarm:armor_plate:0, 海晶石 护甲板
conarm:armor_plate:0, 末地石 护甲板
conarm:armor_plate:0, 纸 护甲板
conarm:armor_plate:0, 海绵 护甲板
conarm:armor_plate:0, 烈焰木 护甲板
conarm:armor_plate:0, 铁 护甲板
conarm:armor_plate:0, 生铁 护甲板
conarm:armor_plate:0, 骑士史莱姆 护甲板
conarm:armor_plate:0, 史莱姆 护甲板
conarm:armor_plate:0, 史莱姆 护甲板
conarm:armor_plate:0, 熔岩史莱姆 护甲板
conarm:armor_plate:0, 地狱岩 护甲板
conarm:armor_plate:0, 钴 护甲板
conarm:armor_plate:0, 阿迪特 护甲板
conarm:armor_plate:0, 玛玉灵 护甲板
conarm:armor_plate:0, 铜 护甲板
conarm:armor_plate:0, 青铜 护甲板
conarm:armor_plate:0, 铅 护甲板
conarm:armor_plate:0, 银 护甲板
conarm:armor_plate:0, 琥珀金 护甲板
conarm:armor_plate:0, 钢 护甲板
conarm:armor_plate:0, 独特 护甲板
conarm:armor_plate:0, Zracohlium 护甲板
conarm:armor_plate:0, 独特 护甲板
conarm:armor_plate:0, 聚变 护甲板
conarm:armor_plate:0, 维拉西恩 护甲板
conarm:armor_plate:0, 独特 护甲板
conarm:armor_plate:0, 虚空晶体 护甲板
conarm:armor_plate:0, 末影晶体 护甲板
